dept,code,group_logo,embed_link,group_name,proponents,main_categ,sub_categ,title,abstract,abstract_raw,sdg
CE,CIV-11,https://drive.google.com/file/d/1igZ3DStAAYuTiYJCGTsw0NXHn5jbzQnS/view?usp=share_link,https://drive.google.com/uc?export=view&id=1igZ3DStAAYuTiYJCGTsw0NXHn5jbzQnS,GFRC - TPB (A),"ZAPANTA, Romie M., REYES, Earoll John Dreyden D., ALFONSO, Kenneth D., BALASANGAY, Jessan H., BALILLA, Wallace James B., CABALLERO, Arbie D., CRUZ, Mark Gerald B., DAGUEL, Erwin C., DAVID, John Khryzz O., HILARIO, D’Arthagnan Francis A., ILUSTRISIMO, Cris-Jhon S.",Civil,Material and Field Testing,Property Characterization of Glass Fiber Reinforced Concrete Tactile Paving Block using Waste Marble Powder as Partial Replacement to Fine Aggragates,https://drive.google.com/open?id=1drSgtvEbNGPwxGaWmwv48D_LIG6F4de0,"Tactile paving was evaluated to help the visually impaired navigate public spaces. It was
determined that the paving must be made of durable materials. The study aimed to evaluate the
use of glass fiber-reinforced concrete (GFRC) to create durable tactile paving blocks with
increased strength. The importance of standardization in installation and design of tactile paving
was highlighted, as well as the challenges faced by visually impaired individuals in recognizing
the space and moving safely in the built environment. The study aimed to determine the ideal
concrete mix design for glass fiber-reinforced tactile paving blocks by partially replacing fine
aggregates with waste marble powder. The physical properties of the waste marble powder and
the tensile strength of the alkali-resistant glass fiber (ASTM D3822) were tested. The study used
three types of specimens and five mix designs that differed in the amount of waste marble
powder used. Tests were conducted in accordance with American Society for Testing and
Materials (ASTM) and American Concrete Institute (ACI) standards, including the slump test
(ASTM C143) to evaluate concrete consistency and the Universal Testing Device to determine
compressive strength (ASTM C140). Fifteen specimens of 200 x 200 x 60 mm were tested for
density, absorption (ASTM C140), and skid resistance (ASTM E303), while nine specimens of
200 x 100 x 60 mm were tested for compressive strength at 7, 14, and 28 days. The tests were
conducted at the laboratory of the Technological University of the Philippines – Manila.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
CE,CIV-12,https://drive.google.com/file/d/1OPplPOXZE7SRUOQ0Iy5r4qj4WthevMbT/view?usp=share_link,https://drive.google.com/uc?export=view&id=1OPplPOXZE7SRUOQ0Iy5r4qj4WthevMbT,GFRC - TPB (B),"ORTEGA, Lucia V., REYES, Earoll John Dreyden D., ALFONSO, Kenneth D., BALASANGAY, Jessan H., BALILLA, Wallace James B., CABALLERO, Arbie D., CRUZ, Mark Gerald B., DAGUEL, Erwin C., DAVID, John Khryzz O., HILARIO, D’Arthagnan Francis A., ILUSTRISIMO, Cris-Jhon S.",Civil,Material and Field Testing,Effectiveness and Field-Testing Evaluation of Glass Fiber Reinforced Concrete Tactile Paving Blocks for the Mobility of Visually Impaired People,https://drive.google.com/open?id=1aBUpcZmPZs2ke6KtvrAqZiAoyRNMwxjz,"The community of people with disability (PWD) has been one of the most unheard and vulnerable within
the society. Their group is often overlooked whenever new transportation systems and infrastructure are
built. As the population continues to grow, the number of PWDs also increases with it. The Philippine
Registry for Persons with Disability issued a total of 272,527 IDs for people with visual impairment (PVI)
from January 2010 to January 2022. This warrants better accommodation and services for blind people,
especially when it comes to mobility. The researchers aim to evaluate the effectiveness of glass fiber-
reinforced concrete tactile paving blocks (GFRC-TPB) for the mobility of visually impaired students at
the Philippine National School for the Blind (PNSB). By providing access to the tactile pavement, PVI
can navigate independently, and important safety information is conveyed in a non-visual manner. GFRC-
TPBs will be assessed regarding their use by the students through baseline and endline surveys, both of
which utilize Likert scoring for data analysis. Paired t-test will be used to determine if there is a
significant difference in the responses of students before and after the installation of GFRC-TPBs. The
integrity of the blocks will also be evaluated through field testing. Data that was gathered via the specified
methodology shows that GFRC-TPB resulted in more visually impaired-friendly pathways, which
promote independence. The field testing of GFRC-TPB also shows that there were no cracks, and it only
shows minor deformation after long exposure to heavy loads.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
CE,CIV-13,https://drive.google.com/file/d/1hRUzu5ckPZHp0oYdKpsIO-jSzNGziiNv/view?usp=share_link,https://drive.google.com/uc?export=view&id=1hRUzu5ckPZHp0oYdKpsIO-jSzNGziiNv,Ground Zero,"BUGARIN, Mark Joseph T., LEGASPI, Edgardo S., AUSTRIA, Faith Angelica R., GRECIA, Ma. Cecilla V., JUANITE, Razen P., PANALIGAN, Shaina Mariz S., YAG-AT, Nadean Lois D.",Civil,Material and Field Testing,Property Characterization of Expansive Clay Soil Stabilized with Rice Husk Ash and Calcined Ground Green Mussel Shell as Partial to Total Replacement to Cement,https://drive.google.com/open?id=1BMeZxLQMG7rqUEQTUluNBT9FY4hTaV9A,"Expansive clay soils pose a significant threat to structures due to its physical properties primarily
characterized by low bearing capacity, consolidation settlements, low shear resistance, low
permeability, and shall be removed or stabilized as stipulated in the National Structural Code of the
Philippines. Conventional solutions by compaction using heavy equipment raise concerns about
economic viability thus a more practical method of mixing soil with cement and water is generally
preferred over in smaller scale projects. This paper intends to provide an economic and sustainable
way of improving problematic soils through the utilization of Rice Husk Ash (RHA) and Calcined
Ground Green Mussel Shells (CGGMS) as partial to total replacement to cement. Expansive clay soil
obtained from Cabuyao, Laguna were treated with cement (11%, 8%, 5%, 2%, and 0%) with varying
proportions of RHA and CGGMS. Significant physical and mechanical property testing are carried
out in accordance with ASTM regulations for soil-cement specimens. The evaluation of the
effectiveness of the admixtures are done based on the criteria and laboratory tests listed by NSCP
2010 Section 303.5 and ASTM D4609.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
CE,CIV-14,https://drive.google.com/file/d/1J-PnFWh0vsG2Grih4Tb8qHciqk7eY88i/view?usp=share_link,https://drive.google.com/uc?export=view&id=1J-PnFWh0vsG2Grih4Tb8qHciqk7eY88i,Heptad,"PETALCORIN-GARCIA, Teodinis C., GARNA, Jasinne C., BALAORO, Shanelle S., AGUA, Vincent John Lloyd R., BACOLINA, Ryan C., BARDELOSA, Kryssia Mae A., BORJA, Bernadette B., LADIANA, Thaddy Lois Piolo M., LLAVORE, Sean Rei M.",Civil,Material and Field Testing,"Property Characterization of Corrugated Roofing Sheet using Banana Pseudo-Stem Fiber, Coconut Coir Fiber, and Polyester Resin",https://drive.google.com/open?id=1MwWSrhMjdqEo9SdzlPLSXwf5ylaY6aGb,"The Philippines was considered as one of the world’s leading producers and exporters of bananas, as well as, having the
world’s highest number of coconut trees production. However, being abundant also produces wastes, especially, parts of
these plants that were not commonly used by locals were already considered as organic wastes. Due to its abundance in
the country, low cost, and known for having multiple uses; natural fibers from these plants became beneficial in different
aspects. Thus, the researchers of this study aimed to investigate the properties of two natural fibers—banana pseudo stem
and coir fibers— that were combined into a composite roofing sheet bonded by polyester resin. The two fibers were
treated with a 5% alkali solution; cut into 1.5 cm, and then tested for water absorption and tensile strength. After that, a
mix design was fabricated with a resin-to-fiber ratio of 30:70, 50:50, and 70:30 with different ratios of banana fiber to
coconut fiber such as 25:75, 50:50, and 75:25 comprising nine specimens. To investigate the properties of the specimens,
they underwent a Water Absorption and Density Test for physical properties, Tensile Strength Test, Flexural Strength
Test, Charpy Impact Test, Vicat Softening Temperature for mechanical properties, and Heat Deflection for thermal
properties. The fiber-reinforced corrugated roof was also tested with Light Transmittance and Weathering Tests. The test
results show that the ratio of 30:70 with a 25:75 ratio of banana fiber to coir fiber yields the best strength. The result also
shows that the strength of the specimen is directly proportional to the fiber mass.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
CE,CIV-15,https://drive.google.com/file/d/14fCp9ZPWywDrbse7hHrTOASC1iIH8rf4/view?usp=share_link,https://drive.google.com/uc?export=view&id=14fCp9ZPWywDrbse7hHrTOASC1iIH8rf4,Hexademos,"GARCIA, Teodinis P., MACASILHIG, Marjun B., NANA, Alexander James B., DELOS REYES, Via Elaine E., MAALLO, Jonard A., MARQUEZ, Ray Christian D., PUOD, Kimberly Joyce C., SANGRIA, James Martin J.",Civil,Material and Field Testing,Property Characterization of Concrete Paving Blocks with Crushed Seashells and Pelletized LDPE plastic as Partial Fine Aggregate Replacement,https://drive.google.com/open?id=1-OuyF0lO71klM47DVVHdyu7ohiyUL4ed,"With the continuous change in our time, the number of construction projects is increasing, and its
growth rate is anticipated to keep rising. Extracting raw materials for concrete has a significant impact
on the environment. Utilizing waste and synthetic materials in construction was started as an effort to
reduce and conserve natural resources, promote responsible consumption and production, and develop
innovative practices and techniques for constructing sustainable buildings and infrastructure. This
research investigates the physical and mechanical properties of concrete paving blocks with partial
replacement of sand by a mixture of crushed mussel shells and low-density polyethylene (LDPE)
plastic pellets. A trial mixture was done to determine the suitable water/cement ratio (0.62, 0.7, 0.75).
The results showed that the most appropriate w/c ratio is 0.7, which produced the paving blocks with
the desired properties. Three mixes were designed with varying proportions of the mixture, ranging
from 5% to 15% replacement of sand. Concrete paving blocks with dimensions of 200mm x 100mm x
60mm were tested for compressive strength and water absorption in accordance with relevant ASTM
standards. Considering partial results, paving blocks with replacement of up to 15% by the mixture
can meet the minimum strength requirements. As the proportion of the mixture increases, the water
absorption of the blocks improves, indicating an increase in durability. The results of the study
support the utilization of waste materials in construction as a contribution to sustainable and eco-
friendly practices in achieving the Sustainable Development Goals.","SDG: Goal 9: Industry, Innovation and Infrastructure"
CE,CIV-16,,#N/A,Internal Curing: LimeLite,"CALMA, George M., CABRERA, Mel Patricia M., DANDAL, Kenneth Luis T., DE JOSE, Jhon Oliver A., DELA CRUZ, Romelito T., KOMORI, Fumie E., RAMOS, Mierell Louise V.",Civil,Material and Field Testing,Effects of Lime Water-Saturated Pumice for Internal Curing on the Physical and Mechanical Properties of Concrete,https://drive.google.com/open?id=1dcW43k101_qOVN4nFzz4yYFpOUetIjaR,"In the concrete industry, external curing using lime water is the most common method to develop
concrete properties and prevent calcium carbonate from leaching out. However, external water could
not penetrate through the hardened concrete which leads to premature hydration. To maintain
satisfactory temperature and moisture condition, internal curing provides internal water reservoirs in a
concrete mixture that prolongs cement hydration. The researchers aim to investigate the effects on the
physical and mechanical properties of concrete using lime water-saturated pumice for internal curing.
This study aims to determine the implications of using different concentrations of lime water for
internal curing on the properties of concrete. This study adapted the ACI 211.1-91 (Standard Practice
for Selecting Proportions for Normal, Heavyweight, and Mass Concrete) to generate three different
concrete mix designs and then manipulated using the Bentz and Snyder Equation for internal curing to
create five mix designs with varying lime water concentrations (0%, 20%, 40%, 50%, and 60%). The
parameters studied in this experiment are compressive, split-tensile strength, flexural strength,
concrete density, and workability. All experiments were conducted based on their respective ASTM
standard test method. A Total of 486 concrete samples were tested on the 7 th , 14 th , and 28 th day using
the Universal Testing Machine. The expected results suggest little improvement in the unit weight and
workability of concrete. However, there is a significant difference in the mechanical properties of
concrete wherein compressive, split-tensile, and flexural strength of internally cured concrete
increases as the age of concrete progresses.","SDG: Goal 9: Industry, Innovation, and Infrastructure"
CE,CIV-17,https://drive.google.com/file/d/1LdxcpEedw2sokOZvCPc4AbfFFyontASe/view?usp=share_link,https://drive.google.com/uc?export=view&id=1LdxcpEedw2sokOZvCPc4AbfFFyontASe,J4CD Group,"GARICA, Teodinis P., CALMA, George M., BASILIO, John Rey P., LABARDA, John Ernest T., LARRACAS, Jomille U., PALMA, Christian Nathaniel R., SARMIENTO, DELEON C., Sinda, Jon Rey B.",Civil,Material and Field Testing,Property Characterization of Rice Husk Fiber Reinforced Coconut Shell Composite Board,https://drive.google.com/open?id=1GcezIA7BqHcNu2G__O8MjL3T5l66CW8x,"In most developing countries, agricultural waste management is a serious environmental concern,
particularly in the Philippines. There is an extensive amount of waste biomass produced in the country,
with coconut byproducts contributing significantly to this waste stream. These waste materials, on the other
hand, have the potential to be utilized in the production of composite boards that are both cost-effective
and environmentally friendly addressing the 12th Sustainable Development Goal (SDG) of United Nations
which is the &quot;Responsible Consumption and Production&quot;. This research involves the production of
composite boards from rice husk fiber and coconut shell in various ratios in terms of volume ranging from
(1:0, 3:1, 2:1, 1:1, 1:2, 1:3, and 0:1) following the Philippine National Standard (PNS) 230:1989
Specifications for Composite Boards. These waste materials will be homogeneously mixed with Polyester
Resin binder as the adhesive. The physical and mechanical properties of the produced composite boards
will be assessed based on ASTM D1037, comprising of density, water absorption, thickness swelling,
modulus of rupture, and modulus of elasticity. Additionally, the sound transmission loss test will be
conducted to characterize the sound insulating properties of the Rice Husk-Coconut shell as well as the
single-flame source tests will also be conducted in accordance and ISO 11925-2:2010 to evaluate the fire-
resistant properties of the said board.",SDG: Goal 12: Responsible Consumption and Production
CE,CIV-18,https://drive.google.com/file/d/1H6QrhbnvIsRC7Dea0yPN24pZWc5dLS6c/view?usp=share_link,https://drive.google.com/uc?export=view&id=1H6QrhbnvIsRC7Dea0yPN24pZWc5dLS6c,Kaiser,"GAMANA, Gabriel I., PAGENTE, Marvin Angelo A., BAGUE, Nylle Jericho P., DUPAYA, Jan Gabriel P., LAUREANO, Jan Manuel Bien E., MARANAN, Naeden Zen P., ONAL, Aaron Vincent A.",Civil,Material and Field Testing,Damage Modeling of Kaiser Effect on Reinforced Concrete Beam Under Cyclic Load using Ultrasonic Pulses with Numerical Simulation,https://drive.google.com/open?id=16I-Q0hmXWuVLRvSa1kh69Pser92orSi5,"The widespread application of concrete in the Philippines has raised the demand for non-
destructive evaluation (NDE) techniques for an effective assessment of the structure&#39;s health without
causing damage. The ultrasonic pulse velocity (UPV) test stands out among various NDE procedures
because of its versatility in the in-situ application and its relatively low cost. Unfortunately, despite UPV&#39;s
positive results, its reliance on the type of applied stress is often neglected. Additionally, In the case of
non-destructive testing on concrete materials, there is an occurrence known as Kaiser effect phenomena,
which has a practical use to detect crack propagation under different loading conditions. This research
follows an approach that focuses on developing damage models using ultrasonic pulses to study the
Kaiser Effect phenomenon on concrete structures. The damage models are graphs showing the relation
between the damage parameter and applied stress induced by the 3-point flexural strength test until
reinforced concrete beam failure. The results showed that transducers placed at different locations
exhibited different deterioration rates of which the higher the applied stress intensity, the higher the scalar
damage for each cycle. There was an obvious occurrence of additional damage on the RC beam when the
previous maximum applied load has been exceeded along the cyclic loading procedure. Ultimately, this
study concluded that the Kaiser effect is a phenomenon observed on concrete structures which can used to
effectively evaluate damages. The results of the FEA simulation also demonstrated the occurrence of
Kaiser effect on Reinforce Concrete beams subjected to incremental cyclic loading.",SDG: Goal 11: Sustainable Cities and Communities
CE,CIV-19,https://drive.google.com/file/d/12feAl_YuBjwcZp911QCAYOEfRlNVIrYM/view?usp=share_link,https://drive.google.com/uc?export=view&id=12feAl_YuBjwcZp911QCAYOEfRlNVIrYM,PaveRCA,"CUERDO, Jhon Louie F., FELIX, Kristine Cameron D., BAYHON, Bren Jousef T., DELA CRUZ, Daniel G., DELGADO, Jeremiah O., GALVEZ, Erries B.",Civil,Material and Field Testing,Property Characterization of Concrete Paving Blocks using Recycled Concrete Aggregates,https://drive.google.com/open?id=1ZxCuC7ucHVhBzUMHIfPNTMVKuv_C7EeX,"Construction and demolition waste generation has increased over time as the world continues to
develop, and an influx volume of waste has steadily filled up backfills which are being left unused
while it continues to degrade and pollute its surrounding environment. While studies have been done
internationally about its potential usage as recycled material for concrete production, only a handful of
studies have been done locally regarding this. Its application as a structural member is still
experimental as it shows varying results as these wastes are from varying buildings or construction
wastes. This study mainly focuses on the property characterization of concrete paving blocks using
recycled concrete aggregates (RCA), testing the blocks using American Society for Testing and
Materials (ASTM) test specifications for testing compressive strength and water absorption. Applying
RCA in the concrete mixture of the paving block using different design mixes and water-to-cement
ratio, a Class A (1:2:4) design mix with a water-to-cement ratio of 0.5 showed to be optimal in terms
of its compressive strength result of 55.4 MPa which is above the required specified by ASTM C-140
Sampling and Testing Concrete Masonry Units and Related Units and water absorption rate of 8.3%
which is standard for paving block applications.",SDG: Goal 12: Responsible Consumption and Production
CE,CIV-20,https://drive.google.com/file/d/1QhMnkZ4cEK3BUednYqFWx2Bn5OLklObg/view?usp=share_link,https://drive.google.com/uc?export=view&id=1QhMnkZ4cEK3BUednYqFWx2Bn5OLklObg,PETCon,"GARNA, Jasinne C., LEGASPI, Edgardo S., AQUINO, Wincel Ann I., BERSABE, Paul Jediael M., GUALBERTO, Alyssah S., GUTIERREZ, Haivie Joy B., REGENCIA, Zaira Mikaella A., SUSANO, Gian M.",Civil,Material and Field Testing,Strength Performance of Concrete Wall Panel Utilizing Oxidized Polyethylene Terephthalate (PET) Plastic Aggregate as Replacement to Coarse Aggregate,https://drive.google.com/open?id=1oxncHgKTDKOIYM8RrTsaVG0mKHnUW8--,"Over the years up to this point, plastic wastes have been one of the biggest problems and threats to the
ecosystem which can risk humanity itself if not acted upon. This research paper generally aims to
investigate the possibility of using Oxidized Polyethylene Terephthalate (PET) as coarse aggregate
replacement in concrete and produce an interlocking wall panel using the optimum mix design that the
research will produce. The testing methods, materials, and procedures used in this study were all in
accordance with the standard procedures of ASTM. The PET aggregate that was used in this study
was processed by washing, shredding, heating, and crushing it after cooling down to form the coarse
aggregates and then oxidized by soaking it for 48 hours in 10% concentration of nitric acid. The
materials in this study were tested for their physical and mechanical properties such as specific gravity
and water absorption (ASTM C127/C128), unit weight (ASTM C29), and particle size distribution
(ASTM C136) for fine and coarse aggregates, specific gravity (ASTM C188) for cement, and
compressive strength (ASTM C39), flexural strength (ASTM C293), split-tensile strength (ASTM
C496), and SEM test (ASTM C1723) for concrete. This research paper covers the partial to full
replacement of coarse aggregate with oxidized PET aggregates specifically, 20%, 40%, 60%, 80%,
and 100% replacement. With the current physical properties tests results for the PET plastic coarse
aggregate, it showed potential in producing lightweight concrete in terms of its unit weight because it
weighs half of the traditional coarse aggregate.",SDG: Goal 12: Responsible Consumption and Production
CE,CIV-21,https://drive.google.com/file/d/1TV3BcDWglcLalyn2DIc1cYo0bituQJiL/view?usp=share_link,https://drive.google.com/uc?export=view&id=1TV3BcDWglcLalyn2DIc1cYo0bituQJiL,Polyglass Tiles,"GARNA, Jasinne C., LEGASPI, Edgardo S., ENAGE, Maricon Naiza B., JURADA, Josefh Jonnel B., NARVAEZ, Zairah Marie M., PINEDA, Nikko S., PINZON, Mil Ivan D.",Civil,Material and Field Testing,Property Characterization of Polyglass Floor Tiles using Polyethylene Terephthalate and Recycled Waste Glass as Substitutes for Fine Aggregates,https://drive.google.com/open?id=1Sq5VirCgpNgG7kyjIHny1R0hILL0_Qgv,"Floor tiles are a well-known flooring choice in homes, workplaces, and other commercial
buildings because of its durability and aesthetics. However, floor tiles can develop problems over
time that compromise its strength due to brittleness by nature. One of the most recent and
innovative approaches in this regard is the replacement of sand with plastic and glass waste. This
study aims to determine the properties of polyglass floor tiles using polyethylene terephthalate
and recycled waste glass as substitutes for fine aggregates. Through the use of waste materials,
this study will contribute to sustainable construction practices and the reduction of environmental
waste. Eight different mix proportions of 1:3 cement-aggregate by weight with water-cement
ratio of 0.57 were used in accordance with IS 1237:2012 (Cement Concrete Flooring Tiles -
Specification). Polyethylene terephthalate and glass waste were collected from waste centers and
shredded at Fabrimetric Phils, Inc., Quezon City and mortar were mixed in a tilting type drum
mixer. Moreover, tile specimens were produced with the base layer only with a dimension of
200mm by 200mm by 15 mm based on ASTM C1731 - 16 (Standard Specification for Concrete
Floor Tile). To ensure data reliability, three samples were prepared for each mix proportion on
each curing day, and average values were used for comparison. Specimens were cured in water
for 3, 7, and 28 days. After curing, the physical and mechanical properties of the specimens were
evaluated, including water absorption and oven-dry density (ASTM C140-08), length change
(ASTM C305-14), compressive strength (ASTM C39M - 18), flexural strength (ASTM C140-
08), and impact resistance test (ASTM F1265-03a). The results were obtained to determine the
optimum mix design for polyglass floor tiles. By using waste materials as substitutes for fine
aggregates, this study aims to contribute to sustainable construction practices and the reduction
of environmental waste.",SDG: Goal 12: Responsible Consumption and Production
